Rating,Working Capital,Column2,Column3,Column4,Column5,Quick Ratio,Column6,Column7,Column8,Column9,EPS,Column10,Column11,Column12,Column13,PE Ratio,Column14,Column15,Column16,Column17,Short to Long Term Debt,Column18,Column19,Column20,Column21,ROE,Column22,Column23,Column24,Column25,Current,Column26,Column27,Column28,Column29,Net Project Margin,Column30,Column31,Column32,Column33,Ave 30 day Volume,Ave 6 month Volume,Ave 3 month Volume,Volume 5day ave,PX 1 Yr Ago,PX 6 Months Ago,PX 3m ago,PX 1 Day ago
3,1860,2016,1970,2268,2330,1.11,1.3,1.08,1.37,1.52,0.47,0.33,0.39,0.59,0.48,32.38,32.04,36.71,37.98,31.01,2508,2440,2537,2504,2353,58.35,56.36,54.17,49.67,49.06,3.08,3.87,3.27,3.94,4.51,25.11,21.37,24.28,28.51,25.7,409876.13,419869.2813,402268.5313,477170.5938,57.16,67.48,57.39,64.43
3,2077,1381,1433,1380,1307,0.78,0.43,0.47,0.34,0.61,0.72,0.6,0.44,0.37,-0.49,10.11,7.46,7.64,8.38,3.57,1249,7775,7839,7833,7677,29.95,31.5,26.91,22.93,10.22,1.96,1.49,1.46,1.43,1.41,5.97,6.13,4.19,3.5,-3.94,3490368.5,2353648.5,2887442,5125192,18.3,18.28,6.59,12.28
4,1665.8,1638.8,991.9,1259.1,993,1.63,1.67,0.91,1.22,0.96,0.4,0.51,0.07,1.08,-2.45,12.6,12.34,10.49,10.74,6.04,1602.2,1602.7,3892.4,3829.8,3850.2,21.18,19.04,16.92,17.18,-6.88,2.67,2.79,1.82,2.01,1.87,8.82,9.84,1.47,16.45,-63.12,2115435.25,1610495.25,1800212.875,1825398.25,30.24,27.26,13.04,13.01
4,-2661.03,-2678.99,-2556.88,-2854.25,-1263.46,0.11,0.14,0.14,0.09,0.49,0.54,1.11,2.1,0.57,-8.8,12.12,11.57,11.22,12.84,2.35,6780.45,6585.27,6508.42,7048.06,8830.52,16.8,16.61,15.45,14.91,-20.8,0.22,0.25,0.25,0.2,0.57,8.42,14.43,23.54,8.19,-150.85,7450168,4653472,6920060,4623658,51.95,56.8,10.01,15.97
5,-269,1554,961,599,136,0.05,0.18,0.13,0.06,0.06,-1.03,1.31,2.14,1.36,0.67,19.97,18.33,19.67,20.18,14.5,16223,22114,22094,22287,23750,48.42,52.6,59.78,74.76,151.99,0.98,1.09,1.06,1.04,1.01,-5.27,5.9,7.98,6.03,3.18,1289743,1343210.5,1246214.375,1229291,104.22,120.35,88.77,135.71
3,1521.7,1673.1,1760.6,1754.6,1869,1.85,2.08,2.17,2.23,2.33,1.98,2.05,1.9,1.44,1.5,11.66,11.24,12.86,14.27,11.84,2725.9,2747,2741.9,2734.5,2736.1,30.73,29.59,27.28,24.07,21.74,3.05,3.29,3.28,3.42,3.51,10.77,11,10.27,7.92,8.29,261816.14,278992.0625,243216.5625,285667.1875,99.79,105.97,85.43,99.65
4,1420,1536,1462,1507,1617,1.11,1.2,1.15,1.18,1.24,0.77,0.84,0.94,1.06,0.63,8.49,9.73,8.6,10.26,5.85,2184,2193,2162,2045,1950,21.16,18.34,17.74,16.7,15.89,1.62,1.66,1.58,1.65,1.76,6.24,6.74,7.78,8.6,5.66,728266.63,838494.5625,668833.875,721439,40.77,42.18,24.73,35.19
4,1683.13,1757.4,1946.4,5490.44,1579.95,1.93,1.82,1.69,4.77,1.27,0.21,0.11,1.68,2.02,-0.51,21.54,24.85,28.5,25.95,16.72,1867.75,1861.11,1848.56,4191.02,5425.93,22.3,17.96,14.05,21.91,19.35,2.77,2.64,2.33,5.37,1.91,3.65,1.36,13.52,18.72,-6.3,484106.72,573431.875,482994.6875,563322.1875,106.92,105.36,71.2,74.6
4,2394.7,2063.1,1650.7,1673.5,1283.2,1.99,1.4,1.19,1.27,1.14,0.4,1.5,2.37,4.47,-3.38,18.69,15.47,12.86,14.59,15.54,743.2,2680.2,2824.7,2820.8,3037.5,12.78,13.65,14.14,20.55,12.85,3,2.3,1.95,1.94,1.61,2.1,8.2,10.67,19.08,-19.54,313497.94,293775.75,300396.0313,281668.1875,110.99,119.81,68.6,70.75
3,1384,1061,417,2771,2604,1.11,1.02,0.86,1.56,1.45,0.57,0.79,0.99,3.78,-0.03,10.29,10.75,8.73,9.67,5.6,5185,5174,5155,4629,4636,8.63,10.14,13.06,24.97,23.11,1.47,1.33,1.11,1.82,1.77,6.1,7.91,10.05,33.47,-0.11,1288241,906457.3125,1072136,1203761.75,36.44,35.9,18.71,15.73
4,-755.7,-581.5,-878.3,-1022,-997.1,0.26,0.37,0.26,0.14,0.22,1.81,1.69,1.39,0.2,1.92,22.06,20.82,20.09,21.14,10.38,927.4,1103,5610.7,5714.1,5756.8,30.62,31.1,30.83,27.71,27.3,0.48,0.61,0.43,0.34,0.41,9.95,9.33,7.99,1.2,9.9,750343.75,717475.6875,724511.25,885057.1875,123.64,113.12,52.4,74.78
4,-970,-1238,-790,-1074,-903,0.35,0.32,0.36,0.3,0.33,0.78,0.73,1.48,0.38,0.59,20.82,22.88,24.63,22.93,23.05,9392,9592,9569,9833,10350,11.45,10.48,10.2,10.55,9.92,0.59,0.55,0.65,0.57,0.62,12.28,12.98,21.94,7.14,10.14,486908.22,601056.5625,498362.8125,616358.375,76.45,76.15,74.29,73.23
5,1775.81,1845.7,1944.4,1567.94,1642.69,1.5,1.42,1.39,1.29,1.4,0.83,0.19,0.93,0.81,0.27,12.88,14.56,13.33,14.87,14.38,1675.11,1855.1,2177.63,1656.06,1954.95,10.21,8.82,8.82,10.5,8.52,2,1.97,1.82,1.69,1.78,4.29,0.96,4.06,3.8,1.4,389222.28,479641.0625,388857.5,347766.5938,38.58,40.87,33.13,38.87
4,942.4,531.3,511.4,600.6,551.2,1.19,0.87,0.87,0.88,0.9,0.97,0.32,0.78,0.97,0.48,34.17,31.1,28.05,33.44,23.92,0,401,410,674,657.5,23.89,20.83,17.41,15.71,12.88,1.71,1.29,1.27,1.29,1.28,11.37,3.56,8.04,10.64,5.44,195761.2,212304.0313,200237.7344,288487.5938,139.44,146.21,104.19,122.39
4,6936,1144,852,389,890,2.11,1.07,1.03,0.96,1.03,1.42,0.66,0.6,0.77,1.49,21.66,22.62,22.4,24.19,18.13,14915,15450,14866,14224,15872,21.15,18.72,19.96,22.77,23.41,2.21,1.18,1.14,1.06,1.13,17.59,7.63,7.64,9.17,16.21,795694.81,764239.875,747211.125,604201.625,102.75,111.91,87.33,107.89
3,1501.07,1432.64,1585.63,1601.61,1459.64,2.07,1.93,2.14,2.18,2.05,0.81,0.9,0.94,0.81,0.73,21.5,20.96,20.52,23.01,20.22,348.19,377.04,375.42,391.71,377.39,30.32,32.21,30.37,28.24,27.56,2.22,2.12,2.34,2.37,2.26,6.92,7.52,7.72,6.72,6.43,607678.56,740142.1875,666142.125,616413.375,75.37,76.83,69.21,77.15
3,994.2,683.69,1792.08,1318.07,1803.19,0.29,0.98,1.48,1.23,1.45,0.9,1.64,0.95,1.89,1.92,16.16,15.98,12.7,13.61,11.82,13456.89,12031,11192.26,11175.95,11678.86,3.07,3.27,13.55,27.79,30.96,1.12,1.12,1.81,1.56,1.81,5.44,9.62,4.93,8.45,8.43,364053.22,405893.75,352592.375,342848.4063,58.27,75.55,71.01,81.05
4,-264.01,-320.84,-109.65,85.3,120.97,0.77,0.73,0.76,0.84,0.85,-0.31,0.43,0.74,-0.88,-0.94,1004.19,253.04,294.73,754.24,477.32,3981.06,4023.01,3974.05,4805.49,5189.23,-2.95,0.47,0.69,-0.44,-14.66,0.94,0.93,0.97,1.02,1.03,-3.04,3.27,4.74,-5.54,-13.53,655653.06,831205,801981.875,661828.8125,69.66,71.74,34.51,45.36
3,1177.4,1644.6,1415.1,1421.1,1411.2,1.07,1.21,1.13,1.2,1.11,0.47,0.07,0.68,-0.14,0.78,14.83,15.75,21.68,21.59,17.19,3369,3623.5,3500.1,3502.9,3598.4,1.92,1.5,4.32,2.55,3.28,1.64,1.92,2.07,2.06,1.86,5.44,0.78,7.74,-1.44,7.93,270196.63,360513.25,295311.4375,239438,50.17,49.28,47.57,55.19
2,568,710,307,991,1052,0.89,0.95,0.85,1.04,0.98,0.02,-0.09,-0.39,0.15,-1.24,23.25,25.62,32.62,35.7,9.51,1546,1453,2840,2727,2520,-1.75,1.68,-1.92,-2.01,-10.78,1.15,1.21,1.09,1.36,1.39,0.41,-2.07,-9.7,3.43,-32.22,277641.28,353554.9375,269078.9375,254992,13.91,14.77,8.98,12.1
5,2673.28,2524.9,2429.81,2509.31,2503.7,0.85,0.79,0.81,0.76,0.77,0.31,0.48,0.5,0.46,0.47,15.33,14.08,16.18,17.47,9.79,5565.69,5405.12,5230.61,5410.29,5087.12,9.24,8.76,9.03,11.04,12.04,2.36,2.2,2.18,2.15,2.29,3.16,4.64,4.84,4.66,4.84,1134904.38,1030564.75,1047203.125,1050725,26.64,34.86,20.06,25.9
3,3964.5,3925.9,1784.2,1131.9,966,0.55,0.76,0.63,0.74,0.64,-0.36,0.21,-1.48,1.88,-3.02,6.11,5.84,7.41,17.85,12.19,7953.6,7452.2,7012.9,6397.5,6643,-74.92,-75.96,-9.94,2.1,-24.31,2.12,2.25,1.48,1.38,1.33,-7.39,4.24,-25.54,30.25,-67.82,1484329.5,1367623.625,1354934.375,1292529.25,15.32,18.9,12.82,15.97
4,-192.96,-397.84,-751.41,-33.04,-103.83,0.61,0.37,0.21,0.74,0.75,1.83,0.68,0.49,1.47,1.95,24.25,24.63,26.06,25.08,21.62,3653.71,3729.08,3994.37,4557.97,4759.97,9.43,9.46,9.72,9.28,9.43,0.78,0.56,0.38,0.96,0.89,19.63,16.57,13.16,20.41,24.51,385497.19,364016.9375,345985.3125,421367.5938,107.11,110.96,103.63,101.18
4,-38,221,75,-105,57,0.22,0.31,0.27,0.21,0.21,2.85,3.07,3.74,3.61,4.23,14.94,18.51,18.45,15.3,10.96,1716,1914,1757,1501,1971,48.64,41.3,34.67,35.37,37.62,0.98,1.12,1.04,0.94,1.03,5.67,5.85,6.94,6.18,7.6,119150.47,121420.9531,107813.2656,137684.2031,230.53,265,193.71,173.11
3,-176.3,-204.4,-104.7,-490.3,587.3,0.45,0.43,0.43,0.4,0.69,-0.02,-3.72,0.07,-0.03,-0.36,56.21,53.92,36.47,28.63,31.66,7687.6,7663.7,8193.3,7985.3,9891.8,-13.72,-56.33,-56.95,-46.04,-54.14,0.95,0.94,0.97,0.86,1.19,-0.61,-132.33,2.69,-0.9,-17.77,4694382.5,2507318.25,3361003.5,3546806.5,11.55,10.85,5,4.45
5,661.7,751.25,707.25,743.28,1044.49,1.24,1.39,1.23,1.28,2.11,0.89,1.81,4.95,2.34,2.83,41.28,44.23,42.64,44.53,29.6,2280.62,2248.02,2123.59,2031.16,2490.85,7.23,10.65,16.56,16.72,19.55,2.27,2.52,2.33,2.32,3.6,6.67,12.78,35.31,15.9,20.8,69747.43,72957.97656,68599.25,88109.79688,334.15,378.99,321.45,368.15
4,15867,15043,-3515,-4501,848,0.72,0.71,0.5,0.5,0.6,0.69,0.91,1.38,-0.06,0.61,24.88,24.55,20.91,16.47,13.87,46439,47964,53979,53474,52288,17.8,19.57,23.78,25.73,25.51,1.54,1.47,0.9,0.88,1.03,29.61,38.04,60.57,-2.66,28.28,9549697,8563312,7934941.5,11062176,43.92,38.88,34.57,34.51
3,-1004,-1350,-1418,-1382,-980,0.34,0.27,0.18,0.23,0.28,-0.2,0.28,-0.03,0.55,4,16.4,17.84,20.55,20.97,18.99,9457,9280,8474,8600,6084,-10.21,23.78,17.11,13.84,77.07,0.7,0.62,0.58,0.6,0.61,-2.72,4.3,-0.45,7.6,55.87,757063.94,723899.1875,692530.875,622344,41.57,48.51,47.61,49.32
4,-1465,-576,-689,-760,-966,0.26,0.46,0.43,0.27,0.38,0.62,0.94,1.33,0.54,0.69,32.11,34.7,35.16,32.57,30.96,8951,9175,9247,9561,10413,10.09,9.9,10.54,10.36,10.38,0.32,0.56,0.54,0.63,0.65,13.9,19.27,23.69,10.86,14.69,328530.63,419811.5938,341338.8125,375280.4063,117.96,120.75,121.52,131.06
3,65.77,86.71,94.5,117.58,153.65,0.06,0.08,0.12,0.08,0.13,0.82,0.85,0.68,0.79,1.09,76.72,84.84,73.32,85.9,59.96,58.85,60.5,59.87,61.33,32.2,39.14,40.87,39.89,41.92,39.32,1.04,1.07,1.1,1.07,1.1,23.65,28.8,22.37,23.46,26,166899.3,258395.2969,194941.4063,203036.4063,239.3,278.09,181.85,321.5
3,-401.1,-387,-441,-604.2,-548,0.29,0.31,0.32,0.31,0.28,1.12,1.13,1.45,1.6,1.09,29.53,29.62,28.82,31.48,26.37,4723.2,4670.7,4646,4324.2,4573.8,20.62,21.41,21.41,21.25,20.29,0.78,0.79,0.78,0.72,0.74,12.02,11.48,14.44,14.37,11.94,217580.06,285246,238611.4063,270099.8125,161.44,171.22,152.01,181.61
5,1498,1475,479,135,319,0.89,0.88,0.69,0.64,0.61,0.23,0.02,0.32,-0.12,0.22,18.28,15.61,13.44,14.01,9.86,19990,20044,20099,20520,21090,20.94,12.28,15.8,9.77,10.15,1.34,1.36,1.1,1.03,1.06,5.81,0.68,8,-3.21,6.16,1725550.13,1585316.625,1571156.25,2078676,17.12,20.03,13.62,14.48
3,171.8,291.6,290.5,326,274,1.23,1.71,2.04,1.9,1.69,0.85,0.79,0.95,0.78,1.42,25.6,26.86,27.97,32.77,21.14,1275,973.2,923.3,923,1006,12.36,12.49,13.12,11.33,13.23,1.34,2.02,2.46,2.16,1.77,34.01,31.18,36.05,30.79,43.93,289357.59,307869.4063,292324.0938,341096.4063,110.4,120.19,94.89,95.09
4,4175,4239,4645,6960,6574,1.09,1.08,1.14,1.66,1.61,1.1,1.29,1.24,1.94,1.32,29.9,30.26,30.98,28.86,23.07,8818,8870,8780,11477,10902,33.69,33.17,30.9,16.98,17.45,2.12,2.07,2.18,2.58,2.58,11.72,13.15,12.99,17.55,13.74,434970.78,529875.25,457519.8438,604486.1875,208.56,212.22,165.66,183.94
3,1663,1638,1166,846,1177,0.47,0.46,0.42,0.4,0.46,0.99,0.65,-16.65,0.75,1.2,13.49,12.95,12.67,12.58,11.68,9080,8031,8303,8360,7752,0.04,22.01,-121.88,-119.63,-111.88,1.07,1.07,1.05,1.03,1.05,0.84,0.52,-13.18,0.55,0.89,766024.06,889068.375,759186,1272388.375,48.23,49.77,49.35,51.8
3,664.87,1198.99,1172.88,1256.36,1371.88,0.75,1.13,1.03,1.14,1.27,0.45,0.53,0.37,0.48,0.45,25.05,22.3,24.39,25.95,26.81,624.88,250,250,250,446.75,17.52,17.8,17.46,16.99,16.62,1.46,2.14,2.09,2.14,2.34,10.23,12.05,8.71,10.21,10.19,691384.25,884295.625,766252.4375,766220.8125,41.5,44.27,48.55,48.08
4,-2099.4,-2235.7,-1961.4,-1891.9,-936.4,0.32,0.24,0.17,0.27,0.22,0.55,0.76,-0.02,-0.41,0.16,19.25,20.22,22.64,18.2,17.22,9295.3,9260.1,9540.8,9707.6,9872.2,-2.9,2.43,9.56,6.57,3.78,0.48,0.41,0.41,0.49,0.78,11.71,29.38,0.71,-9.97,4.71,911923.19,1115994.75,951762.75,1102632,29.45,27.39,24.55,23.36
4,-1605,-1485,-897,-1347,-1305,0.33,0.35,0.42,0.36,0.44,0.82,0.84,0.73,0.43,1.01,15.32,14.88,18.02,20.09,15.63,9744,9762,8345,8469,9032,46.3,31.49,25.32,35.9,39.37,0.68,0.7,0.8,0.72,0.77,8.01,8.26,7.33,4.5,10.17,806713.94,732926.375,683595.5,640240.1875,55.77,67.94,63.51,66.31
3,1442.81,1586.63,1529.07,1453.13,2161.81,0.55,0.61,0.64,0.65,1.01,0.22,0.42,0.51,0.51,-0.02,10.58,10.18,8.98,8.36,5.09,4611.86,4538.68,4341.52,3896.4,5012.05,66.29,58.52,54.54,57.65,57.44,1.66,1.77,1.73,1.82,2.21,5.11,8.74,10.06,10.56,-0.6,2220615,1913100.625,1949176.5,1906041.75,17.38,14.67,8.05,11.46
4,588.54,611.51,603.93,602.07,705.14,1.69,1.73,1.73,1.65,1.8,1.29,1,1.12,1.24,1.45,31.39,34.53,32.01,31.51,28.38,1183.23,1332.63,1303.57,1260.22,1284.44,9.53,10.08,10.59,12.12,12.4,2.27,2.41,2.41,2.34,2.4,14.16,12.14,12.86,13.55,14.98,177516.36,220508.4688,196059.9844,294591.5938,152.78,151.62,148.65,154.01
4,735,1700,1188,1924,2501,1.2,1.24,1.3,1.19,1.36,-0.74,1.2,0.27,-1.7,-4.74,41.68,30.35,27.28,23.18,7.4,6151,4603,4558,4555,4554,35,51.33,18.45,-4.82,-31.61,1.37,1.49,1.72,2,2.61,-18.45,27.44,6.09,-36.75,-123.71,2586290.25,2479644.5,2361205.5,2006826.375,27.9,26.41,8.8,11.24
4,-658.3,-684.1,-638.8,-149.7,5.2,0.43,0.43,0.46,0.69,0.85,-4.6,0.55,0.67,0.08,0.93,25.45,30.73,31.4,30.32,24.35,3798.2,3935.3,3958.4,4347.3,3508.2,-11.89,-14.75,-13.42,-14.03,10.9,0.57,0.54,0.57,0.89,1,-65.7,7.59,9.26,1.02,11.75,243223.2,268529.3438,244126.0781,238530.2031,138.06,143.48,113.85,171.9
3,-580,-1047,4704,8858,457,0.73,0.59,0.48,2.75,0.91,0.05,0.04,1.27,4.58,0.39,161.51,152.87,122.89,92.56,47.45,4452,4666,4637,4592,4322,0.58,2.1,15.09,50.61,135.25,0.85,0.71,1.93,2.88,1.17,5.51,2.09,129.11,460.36,37.62,3177953.75,3097624,2751385,3030837,14.44,15.24,18.97,20.01
4,-62.77,-94.5,-86.69,-100.25,-113.04,0.68,0.61,0.63,0.58,0.57,0.14,0.2,0.13,0.16,0.13,60.15,51.79,48.6,47.34,51.99,182.23,539.44,523.66,493.27,529.05,32.91,31.23,26.41,26.62,26.64,0.82,0.77,0.79,0.76,0.73,10.31,12.27,7.92,10.03,8.87,426113.47,475676.375,447660.375,458837.5938,37.14,33.23,37.2,43.06
4,667.8,672.75,646.79,695.68,541.2,1.39,1.37,1.33,1.46,1.04,0.46,0.34,0.46,0.01,0.12,22.34,26.31,26.09,27.48,18.07,803,804.44,785.41,716.15,875.26,16.53,15.08,14.09,9.16,6.95,2.45,2.47,2.38,2.68,1.92,13.88,9.57,13.17,0.34,3.42,726835.5,668897.0625,771411.3125,784819.1875,54.51,52.67,35.09,42.16
4,363.9,-8.03,180.87,873.45,1530.53,1.08,0.88,0.99,1.33,1.68,0.98,0.88,-0.03,-0.68,-3.77,21.31,22.28,27.65,61.72,27.16,9328.68,9321.11,9703.9,10582.1,11525.17,63.2,43.59,35.49,6.51,-23.13,1.19,1,1.09,1.44,1.81,6.35,5.7,-0.21,-4.41,-42.15,1721715.63,1566865.75,1706135.625,1846428.75,132.81,141.19,56.73,77.32
3,-181.26,-293.87,-607.32,108.31,-38.05,0.48,0.38,0.39,0.53,0.62,1.45,1.48,1.54,0.98,1.3,20.59,23.41,26.78,25.39,22.69,4618.46,4351.28,4738.61,4479.86,5290.98,94.83,89.37,85.63,73.28,72.36,0.92,0.88,0.8,1.05,0.99,15.09,17.7,15.24,10.02,13.31,441859.13,415918.8125,415853.0625,470388.1875,138.26,144.57,141.86,129.86
4,606.62,81.46,346.02,786.35,2186.04,0.78,0.72,0.78,0.9,1.01,1.1,1.47,1.06,1.1,0.02,16.96,16.77,16.2,17.82,8.85,7006.21,6102.71,6046.66,5974.81,5544.54,18.59,18.73,15.08,13.34,10.2,1.14,1.02,1.08,1.18,1.51,15.48,18.83,14.97,14.62,0.27,1259346.25,1525260.125,1420181.5,981279.625,88.57,88.44,39.43,50.52
4,1344.7,1046.8,970.9,1029.4,1033.1,0.65,0.61,0.5,0.6,0.53,2.09,1.09,2.59,2.83,-0.93,11.92,9.16,8.69,10.52,3.97,2832.2,4923.8,4863.4,5047.8,4667.3,13.14,11.46,11.84,11.03,7.17,1.71,1.47,1.4,1.4,1.44,6.39,3.48,8.18,8.08,-2.59,595653.31,455598.8438,520924.625,413267.4063,92.82,105.64,39.71,47.46
2,-881.6,-1523.3,-1045.4,-1089.1,-1002.4,0.51,0.31,0.33,0.38,0.42,1.33,0.75,0.74,0.77,1.43,22.92,24.1,27.49,25.76,23.95,11907.8,12015.6,12319.5,12776.4,12760.4,11.09,11.08,11.05,11.4,11.48,0.69,0.55,0.63,0.66,0.65,17.68,14.84,14.59,12.54,21.47,555351.25,652223.625,574222.375,595968.1875,85.02,91.31,91.28,90.17
3,-605.54,-746.51,-412.5,816.27,4971.68,0.65,0.62,0.54,0.92,2.46,0.05,0.08,-0.08,3.94,1.64,34.53,49.99,43.51,118.61,41.1,15307.27,15269.9,15531.93,15542.32,20228.22,3.88,2.91,0.22,28.78,37.76,0.78,0.73,0.87,1.26,2.89,0.99,1.35,-1.12,63.16,35.82,4251684.5,3770196,4115056.75,3700175.5,29.23,32.89,12.91,16.86
4,270,-132,140,-373,-123,0.73,0.56,0.61,0.48,0.68,0.75,0.33,0.73,0.59,0.86,25.05,28.06,28.98,25.26,22.64,12122,12450,13243,13293,14337,13.31,12.24,12.8,13.92,14.14,1.13,0.94,1.06,0.86,0.96,10.34,6.44,13.39,9.3,13.04,573628.75,718628.5625,586768.3125,693193.1875,58.72,62.59,58.85,60.3
4,155,8155,1330,1319,814,0.71,4.59,0.22,0.23,0.29,0.58,0.57,0.34,0.36,0.58,33.28,33.8,30.82,39.17,36.15,6257,14157,23214,22642,21968,36.87,35.62,5.28,5.06,6.19,1.07,4.97,1.08,1.08,1.07,14.98,14.75,6.33,6.11,10.4,2048677.38,1883495.5,1887776.125,3520886.5,94.46,116.93,95.86,98.25
4,1248.71,1153.98,1651.39,1538.28,1384.34,2.63,2.4,3.2,2.79,2.68,0.66,0.7,0.85,0.74,0.76,29.15,29.33,31.65,28.5,29.59,1278.51,1288.41,2207.16,2671.44,2671.19,10.55,12.36,13.61,13.96,14.21,3.19,2.95,3.74,3.22,3.2,15.16,16.16,19.42,15.43,16.11,863454.88,791598.3125,854987.4375,1014975.813,81.7,87.55,97.79,113.12
4,1031.6,614.9,417.7,196.5,689.4,0.82,0.73,0.7,0.68,0.76,1.81,0.59,0.68,0.51,1.83,21.96,24.39,24.74,26.05,21.09,4461,4643.4,4723.7,4863.4,5089.5,14.77,14.78,14.65,13.85,13.74,1.12,1.07,1.05,1.02,1.07,16.78,6.64,6.91,5.72,18.55,373369.34,387343.125,390916.5938,389314.4063,90.59,95.75,82.21,97.34
4,-1453.31,-1239.1,-1441.37,-2574.47,-2043.99,0.39,0.38,0.42,0.25,0.4,1.34,1.22,1.84,1.93,0.59,8.67,9.69,12.64,10.51,9.32,19551.45,19288.43,19677.3,20054.4,21400.36,11.45,10.79,8.57,13.02,11.52,0.7,0.73,0.72,0.54,0.66,9.91,9.02,11.76,15.82,5.08,410325.03,491784.25,417602.875,361223.5938,104.34,119.15,93,96.86
3,132,-135,-192,-210,-44,0.61,0.52,0.48,0.47,0.68,1.46,1.91,1.61,1.48,1.92,26.22,24.15,24.07,24.1,25.4,2607,2683,3098,3152,3282,98.39,127.63,132.52,125.83,117.89,1.1,0.91,0.87,0.86,0.98,12.06,14.81,13.48,12.77,13.52,456518.06,539366.625,486115.25,387779,155.77,153.37,181.38,222.16
5,1658.27,1186.5,1038.06,1546.95,2541.97,0.58,0.7,0.6,0.7,1.13,0.41,3.83,1.06,1.93,-0.69,20.18,20.6,21.28,15.88,19.65,2841.56,1247.89,1401.15,2596.13,4047.47,5.15,11.11,14.65,16.68,15.08,1.52,1.36,1.34,1.55,1.97,1.84,16.55,4.19,7.65,-2.69,309899.56,321104.4688,275837.75,321892.5938,84.71,90.72,83.42,85.66
4,-772.5,-921.7,-969.1,-1178.6,-738,0.27,0.3,0.31,0.2,0.27,0.53,0.4,0.95,0.46,0.7,21.76,22.98,24.18,23.66,19.3,6151.4,6552.4,6558.5,6543.6,6461.6,11.58,11.28,11.13,11.38,11.82,0.51,0.53,0.53,0.43,0.55,12.94,12.29,23.09,12.95,18.85,710384.63,762881.25,679753.625,910252.8125,49.95,53.75,47.83,49.42
3,-219.6,-258.8,-233.3,-135.9,59.8,0.43,0.41,0.44,0.47,0.79,0.71,0.56,0.64,0.59,0.94,30.44,30.44,30.34,28.25,24.5,2020.6,2384.5,2345.2,2223.5,2947.8,25.27,25,25.01,24.05,25.2,0.81,0.78,0.8,0.88,1.03,16.82,12.83,14.44,12.62,19.72,425157.16,544126.625,450293.125,511129.8125,74.33,70.54,68.86,78.29
4,-1.11,-0.16,92.99,170.6,267.17,0.93,0.93,1.14,1.27,1.48,0.71,0.83,1.04,1.2,1.2,58.46,64.28,77.07,80.3,71.22,109.73,39.81,24.55,23.21,21.92,10.46,9.4,8.93,9.96,10.86,1,1,1.2,1.34,1.6,11.07,11.63,14.67,16.2,17.19,303314.72,143582.5,187849.4063,150943.7969,221.99,310.21,299.85,355.22
3,57.69,99.49,91.05,84.58,181.24,0.68,0.86,0.84,0.81,1.08,0.77,0.79,1.16,0.94,0.96,38.02,37.21,39.68,39.29,39.78,35,0,74.23,70.97,123.19,21.04,19.76,19.52,19.57,20.16,1.17,1.21,1.23,1.25,1.61,15.58,15.5,20.4,17.2,17.2,263303.69,264083.6875,254974.7188,317496.5938,137.15,146.73,167.34,184.51
5,153.53,64.1,709.42,787.1,1033.39,0.37,0.32,0.7,0.72,0.86,0.71,0.77,0.54,0.34,0.48,45.09,50.63,48.62,54.48,42.65,6211.96,6147.2,10070.09,10075.04,10081.81,11.97,12.39,2.54,2.7,2.95,1.03,1.01,1.17,1.22,1.34,12.72,12.88,8.59,5.17,7.54,626763.19,570760.1875,536377.5,1694027.625,162.49,187.97,143.74,171.46
3,-7541,-7542,-6219,-7068,-7831,0.11,0.15,0.18,0.11,0.16,0.48,0.65,2.58,0.62,-1.14,12.02,11.07,9.75,11.56,5.1,11586,11174,10738,11502,14418,12.74,12.44,12.26,12.01,7.72,0.22,0.27,0.3,0.23,0.27,7.19,9.32,27.25,8.85,-16.31,7693844.5,7081347.5,9470581,4950500.5,46.91,48.38,10.21,15.88
4,-5350,-5394,-5832,-5811,-6753,0.19,0.18,0.16,0.2,0.32,1.6,1.29,2.93,1.57,2.6,23.82,27.75,31.74,33.15,19.87,24920,26249,26700,26313,28019,6.96,13.22,16.12,12.63,14.41,0.38,0.34,0.39,0.36,0.45,16.46,17.49,30.78,16.38,26.28,668444.5,582016.3125,556859.875,1031342,138.38,149,114.04,120.94
5,3487,3124,3534,2749,1176,0.76,0.77,0.77,0.87,0.55,0.44,3.13,1.58,1.65,-5.66,8.32,8.5,9.96,13.33,7.1,12631,12723,13213,13024,12963,22.87,22.67,19.01,12.41,1.65,1.31,1.28,1.29,1.24,1.11,0.88,5.11,2.62,2.53,-11.96,1026418.75,1128889.125,1048738.125,952827.625,96.8,107.81,57.42,68.42
4,-676.69,-659.82,-856.37,-635.77,-423.13,0.07,0.07,0.06,0.06,0.11,4.09,4.56,5.14,4.29,4,23.46,22.01,22.96,24.5,16.9,5386.84,5719.49,5654.53,5861.89,6450.17,336.79,506.48,411.22,370.45,569.54,0.84,0.85,0.81,0.86,0.91,13.32,13.66,14.67,13.09,12.13,252769.14,332540.6875,267931.625,320020.1875,386.04,434.66,333.43,427.85
4,1955.39,2038.32,2382.69,1729.64,3232.77,0.75,0.77,0.8,0.71,0.89,0.86,1.04,0.88,0.75,-0.01,19.7,19.94,21.9,22.99,13.52,8677.43,8163.34,9343.61,9552.14,11501.28,67.36,66.84,66.64,77.23,62.39,1.3,1.33,1.39,1.25,1.49,3,3.46,2.97,2.55,-0.02,1115691.63,1296662.625,1223027.5,1032539.375,71.75,84.24,45.01,54.06
